UPC,PRODUCT_GROUP,PRODUCT_NAME,SKU,Fabric,Gender,Category,Style,Design,Color,Size,TYPE_NAME_DETAIL_EN,TYPE_NAME_GROUP,Price
8936840773670,Concept,Schaeffer,CCO-DSP-UNI-BAG-CHR-SCH-DBN-0,DSP,UNI,BAG,CHR,SCH,DBN,0,0,Other,1150000
8938938303073,Concept,"Carved Jade, Leather, Glass",CCO-HAM-UNI-JEW-NEC-113-MIX-0,HAM,UNI,JEW,NEC,113,MIX,0,0,Other,4200000
8943519675272,Concept,"Silk beads, Golden metal",CCO-HAM-UNI-JEW-NEC-120-MIX-0,HAM,UNI,JEW,NEC,120,MIX,0,0,Other,1800000
8947779771934,Concept,RX Organic Arabica250g,CCO-TKC-UNI-FNB-CFP-ARA-NON-250g,TKC,UNI,FNB,CFP,ARA,NON,250g,0,Other,280000
8955063103804,Concept,Truyện Kiều 60x60,CCO-LAN-UNI-HWR-SC2-TKU-PIN-60x60,LAN,UNI,HWR,SC2,TKU,PIN,60x60,0,Other,549000
8966059911129,Concept,Dương Vân Nga 2 90x90,CCO-LAN-UNI-HWR-SC2-DVN-YEL-90x90,LAN,UNI,HWR,SC2,DVN,YEL,90x90,0,Other,989000
8987612116218,Apparel,Vietnam waves,GPR-GBA-MEN-TSS-ONE-VNW-WHI-XXL,GBA,MEN,TSS,ONE,VNW,WHI,XXL,T-Shirt Short Sleeves,T-Shirt,1590000
8988741013775,Concept,Cô bé bán diêm 90x90,CCO-LAN-UNI-HWR-SC1-CBBD-PIN-90x90,LAN,UNI,HWR,SC1,CBBD,PIN,90x90,0,Other,849000
8989418611928,Concept,Laughing Buddha,CPU-PSD-UNI-SOU-DEC-LBA-GRN-56,PSD,UNI,SOU,DEC,LBA,GRN,56,0,Other,3650000
8991104425535,Apparel,Traffic Photo,GPR-GOR-MEN-TSS-ONE-TPO-WHI-L,GOR,MEN,TSS,ONE,TPO,WHI,L,T-Shirt Short Sleeves,T-Shirt,990000
8993359542135,Concept,Hộp lắc xí ngầu - Dice Shaker,CPU-MAZ-UNI-SOU-GAM-DSR-YEL-0,MAZ,UNI,SOU,GAM,DSR,YEL,0,0,Other,735000
8994292886577,Concept,"Aventurine, Glass, Ceramic",CCO-HAM-UNI-JEW-EAR-E52-MIX-0,HAM,UNI,JEW,EAR,E52,MIX,0,0,Other,1200000
8994441244500,Concept,Cora I,CCO-DSP-UNI-FWR-FLA-CO1-NAT-38,DSP,UNI,FWR,FLA,CO1,NAT,38,0,Other,5950000
9033786163134,Concept,"Silk beads, jade",CCO-HAM-UNI-JEW-NEC-059-MIX-0,HAM,UNI,JEW,NEC,059,MIX,0,0,Other,2200000
9043072532131,Apparel,Gecko,GPR-GFI-MEN-HLS-ONE-GEC-RED-XS,GFI,MEN,HLS,ONE,GEC,RED,XS,Hoodies long sleeves,Hoodie,1590000
9047954836300,Apparel,Saigon Traffic,GPR-GBA-MEN-TSS-ONE-STC-WHI-XL,GBA,MEN,TSS,ONE,STC,WHI,XL,T-Shirt Short Sleeves,T-Shirt,710000
9051591219976,Apparel,Dragonflies,GPR-GOR-WOM-TSP-ONE-DRF-WHI-M,GOR,WOM,TSP,ONE,DRF,WHI,M,T-shirts Pocket Short Sleeves,T-Shirt,1690000
9051992628506,Apparel,Traffic Photo,GPR-GOR-MEN-TSS-ONE-TPO-WHI-S,GOR,MEN,TSS,ONE,TPO,WHI,S,T-Shirt Short Sleeves,T-Shirt,990000
9057917005407,Concept,"Women's Bags
Austin I",CCO-DSP-UNI-BAG-HDB-AU1-DPK-0,DSP,UNI,BAG,HDB,AU1,DPK,0,0,Other,12290000
9058494595732,Concept,Martial Slipper,CCO-DSP-UNI-FWR-SLI-MAS-CRE-39,DSP,UNI,FWR,SLI,MAS,CRE,39,0,Other,6200000
9060331159809,Concept,Cross Body Bag,CCO-DSP-UNI-BAG-CRB-CBG-SAN-0,DSP,UNI,BAG,CRB,CBG,SAN,0,0,Other,6300000
9061800889432,Concept,Standing Buddha,CPU-PSD-UNI-SOU-DEC-SBA-BRO-18,PSD,UNI,SOU,DEC,SBA,BRO,18,0,Other,550000
9065867873434,Art,CARNOLOTUS POND,CCO-PAS-UNI-ART-ART-CPO-MIX-A2,PAS,UNI,ART,ART,CPO,MIX,A2,0,Other,6000000
9071211109708,Apparel,Saigon Story,GPR-GBA-MEN-TSS-ONE-SSY-GRE-XXL,GBA,MEN,TSS,ONE,SSY,GRE,XXL,T-Shirt Short Sleeves,T-Shirt,710000
9071287283906,Apparel,Shuttlecock,GPR-GFN-MEN-SWL-ONE-SHU-BLK-XS,GFN,MEN,SWL,ONE,SHU,BLK,XS,Sweatshirt long sleeves,Shirt,1290000
9074374025731,Apparel,Ginkgo Leaf 2,GPR-GSL-WOM-TSP-ONE-GL2-WHI-M,GSL,WOM,TSP,ONE,GL2,WHI,M,T-shirts Pocket Short Sleeves,T-Shirt,750000
9076622197139,Apparel,Flying Fish,GPR-GKK-WOM-SHD-FBT-FLH-BLK-L,GKK,WOM,SHD,FBT,FLH,BLK,L,Short women curved,Short,1650000
9091481845533,CF,Pink Guava Tea,GPR-GCF-UNI-FNB-CFO-PGT-MIX-0,GCF,UNI,FNB,CFO,PGT,MIX,0,0,Other,75000
9095200868209,Concept,Being calm Buddhas,CPU-PSD-UNI-SOU-DEC-BCB-BLU-40,PSD,UNI,SOU,DEC,BCB,BLU,40,0,Other,1850000
9106436423770,Art,TROPICAL NIGHT,CCO-PAS-UNI-ART-ART-TNT-MIX-A3,PAS,UNI,ART,ART,TNT,MIX,A3,0,Other,6000000
9119152999276,CF,Latte,GPR-GCF-UNI-FNB-CFO-LAT-MIX-0,GCF,UNI,FNB,CFO,LAT,MIX,0,0,Other,75000
9132961313705,Concept,"Golden metal, Leather",CCO-HAM-UNI-JEW-NEC-115-MIX-0,HAM,UNI,JEW,NEC,115,MIX,0,0,Other,2500000
9134784327976,Concept,Khay đựng xà phòng - Soap tray,CPU-GAR-UNI-SOU-TRA-ST1-MIX-0,GAR,UNI,SOU,TRA,ST1,MIX,0,0,Other,95000
9135262238708,Apparel,Ginkgo Leaf 2,GPR-GSL-WOM-TSP-ONE-GL2-WHI-XL,GSL,WOM,TSP,ONE,GL2,WHI,XL,T-shirts Pocket Short Sleeves,T-Shirt,750000
9142761368409,Apparel,Rice Time,GPR-GOR-MEN-TSS-ONE-RTE-BLK-S,GOR,MEN,TSS,ONE,RTE,BLK,S,T-Shirt Short Sleeves,T-Shirt,990000
9172321908608,Concept,Thánh Gióng 6x130,CCO-LAN-UNI-HWR-SC2-TGG-GRN-6x130,LAN,UNI,HWR,SC2,TGG,GRN,6x130,0,Other,365000
9180041196304,CF,Espresso,GPR-GCF-UNI-FNB-CFO-ESP-MIX-0,GCF,UNI,FNB,CFO,ESP,MIX,0,0,Other,65000
9183978412479,Apparel,Xich lo,GPR-GOR-MEN-TSP-ONE-XLO-WHI-S,GOR,MEN,TSP,ONE,XLO,WHI,S,T-shirts Pocket Short Sleeves,T-Shirt,790000
9189368132873,Concept,ED Wall Clutch -  Café sua da,CCO-EDE-UNI-BAG-CLU-CSD-MIX-0,EDE,UNI,BAG,CLU,CSD,MIX,0,0,Other,310000
9198077045930,Concept,SneakerBronson,CCO-DSP-UNI-FWR-SNE-SBR-TMB-41,DSP,UNI,FWR,SNE,SBR,TMB,41,0,Other,7500000
9209898889969,Concept,Ngọc Hân - Nguyễn Huệ 2 90x90,CCO-LAN-UNI-HWR-SC2-NHH-GRN-90x90,LAN,UNI,HWR,SC2,NHH,GRN,90x90,0,Other,989000
9213692928700,Concept,Men’s Chatto,CCO-DSP-UNI-BAG-CLU-CHA-RED-0,DSP,UNI,BAG,CLU,CHA,RED,0,0,Other,1300000
9217224745100,Apparel,Hoi An,GPR-GBA-KID-TSO-ONE-HAI-BLK-2,GBA,KID,TSO,ONE,HAI,BLK,2,T-Shirt Oversized,T-Shirt,550000
9227427104178,Concept,Lady Shoes,CCO-DSP-UNI-FWR-LES-LAS-YEL-37,DSP,UNI,FWR,LES,LAS,YEL,37,0,Other,5200000
9228212837837,Art,THE SMOKER,CCO-PAS-UNI-ART-ART-SMO-MIX-A4,PAS,UNI,ART,ART,SMO,MIX,A4,0,Other,2500000
9236589846673,Concept,Alex Loafer,CCO-DSP-UNI-FWR-LES-ALF-DPU-46,DSP,UNI,FWR,LES,ALF,DPU,46,0,Other,7800000
9238555327735,Concept,Gaskell I (Hard),CCO-DSP-UNI-BAG-HDB-GA1-CRI-0,DSP,UNI,BAG,HDB,GA1,CRI,0,0,Other,8690000
9239671463338,Apparel,Vietnam waves,GPR-GBA-MEN-TSS-ONE-VNW-WHI-M,GBA,MEN,TSS,ONE,VNW,WHI,M,T-Shirt Short Sleeves,T-Shirt,1590000
9240247068741,Apparel,Lily,GPR-GOR-MEN-TSS-ONE-LLY-BOR-S,GOR,MEN,TSS,ONE,LLY,BOR,S,T-Shirt Short Sleeves,T-Shirt,990000
9241627364873,Concept,A Lưới Blend,CCO-SHI-UNI-FNB-CFB-ALB-WHI-BAG,SHI,UNI,FNB,CFB,ALB,WHI,BAG,0,Other,250000
9246959622134,Apparel,Jungle,GPR-GSU-MEN-POL-MAN-JUN-WHI-M,GSU,MEN,POL,MAN,JUN,WHI,M,Polo Short sleeves,Polo,1190000
9251238225005,Concept,Shelley I,CCO-DSP-UNI-BAG-HDB-SH1-GRE-0,DSP,UNI,BAG,HDB,SH1,GRE,0,0,Other,4650000
9254002861300,Concept,SAIGON CLASSIQUE' 24,CPU-NGO-UNI-FWR-SNE-SGS-SAG-45,NGO,UNI,FWR,SNE,SGS,SAG,45,0,Other,3850000
9255798881534,Concept,Three Wise Box,CPU-PSD-UNI-SOU-DEC-TWB-GRN-0,PSD,UNI,SOU,DEC,TWB,GRN,0,0,Other,700000
9267457489173,Apparel,Street coffee,GPR-GBA-MEN-TSS-ONE-STE-WHI-S,GBA,MEN,TSS,ONE,STE,WHI,S,T-Shirt Short Sleeves,T-Shirt,710000
9273915271938,CF,Vietnamese White Coffee,GPR-GCF-UNI-FNB-CFO-WHC-MIX-0,GCF,UNI,FNB,CFO,WHC,MIX,0,0,Other,75000
9281429443505,Apparel,Water Buffalo,GPR-GOR-KID-TSS-ONE-WBO-JBG-8,GOR,KID,TSS,ONE,WBO,JBG,8,T-Shirt Short Sleeves,T-Shirt,590000
9291570117231,Concept,SAIGON CLASSIQUE' 24,CPU-NGO-UNI-FWR-SNE-SGS-SAG-37,NGO,UNI,FWR,SNE,SGS,SAG,37,0,Other,3850000
9295259159727,Apparel,The Eight Horses of Triumph,GPR-GCL-MEN-TSO-ONE-EHT-WHI-XS,GCL,MEN,TSO,ONE,EHT,WHI,XS,T-Shirt Oversized,T-Shirt,1290000
9320930377234,Concept,Laughing Buddha,CPU-PSD-UNI-SOU-DEC-LBA-RED-18,PSD,UNI,SOU,DEC,LBA,RED,18,0,Other,550000
9321223567578,Concept,ED Cushion -  Miss Chau,CCO-EDE-UNI-HDR-CUS-CHA-PIN-0,EDE,UNI,HDR,CUS,CHA,PIN,0,0,Other,480000
9323209339735,Apparel,Banana Leaf,GPR-GSU-WOM-TTB-BNE-BLF-WHI-S,GSU,WOM,TTB,BNE,BLF,WHI,S,Tanktop Open Back,Tank Top,850000
9348134300704,Apparel,Traffic Jam,GPR-GOR-MEN-TSP-ONE-TJM-OLI-XL,GOR,MEN,TSP,ONE,TJM,OLI,XL,T-shirts Pocket Short Sleeves,T-Shirt,790000
9349279235579,Concept,"Kassod wood, jade",CCO-HAM-UNI-JEW-BRA-N48-MIX-0,HAM,UNI,JEW,BRA,N48,MIX,0,0,Other,600000
6724969094804,Concept,"Natural wood, jade",CCO-HAM-UNI-JEW-BRA-N48-MIX-0,HAM,UNI,JEW,BRA,N48,MIX,0,0,Other,600000
9349863621733,Apparel,Holy Cat,GPR-GOR-MEN-TSS-ONE-HCT-WHI-XL,GOR,MEN,TSS,ONE,HCT,WHI,XL,T-Shirt Short Sleeves,T-Shirt,790000
9349989247770,Concept,Hộp sơn mài SNA,CCO-LAN-UNI-HDR-LBX-SNA-YEL-BOX,LAN,UNI,HDR,LBX,SNA,YEL,BOX,0,Other,1099000
9351178652609,Apparel,Gecko,GPR-GFI-MEN-HLS-ONE-GEC-RED-S,GFI,MEN,HLS,ONE,GEC,RED,S,Hoodies long sleeves,Hoodie,1590000
9352738069875,Art,LEG IN A BOWL,CCO-PAS-UNI-ART-ART-LIB-MIX-A5,PAS,UNI,ART,ART,LIB,MIX,A5,0,Other,1800000
9354758041305,Apparel,The Chairs,GPR-GFI-KID-SWL-ONE-TCS-CRE-6,GFI,KID,SWL,ONE,TCS,CRE,6,Sweatshirt long sleeves,Shirt,990000
9363284857830,Apparel,Ginkgo Leaf 2,GPR-GSL-KID-TTS-ONE-GL2-RED-2,GSL,KID,TTS,ONE,GL2,RED,2,Tank Top Sleeveless,Tank Top,550000
9365119764702,Concept,"Silk beads, Crystal, Metal",CCO-HAM-UNI-JEW-NEC-087-MIX-0,HAM,UNI,JEW,NEC,087,MIX,0,0,Other,1800000
9369636219103,Concept,Khe Sanh Blend,CCO-SHI-UNI-FNB-CFP-KSB-WHI-CAN,SHI,UNI,FNB,CFP,KSB,WHI,CAN,0,Other,180000
9387917215033,Concept,Letter Rack,CCO-DSP-UNI-HDR-LTK-LTK-DRE-0,DSP,UNI,HDR,LTK,LTK,DRE,0,0,Other,2400000
9389259794894,Concept,Khăn 2M Thành Cổ Loa 70x70,CCO-LAN-UNI-HWR-SC2-TCL-YEL-70x70,LAN,UNI,HWR,SC2,TCL,YEL,70x70,0,Other,749000
9399126657238,Apparel,Vietnam Telecom,GPR-GOR-MEN-TSS-ONE-VTM-WHI-S,GOR,MEN,TSS,ONE,VTM,WHI,S,T-Shirt Short Sleeves,T-Shirt,790000
9403205859434,Apparel,Xich Lo,GPR-GBA-MEN-TSS-ONE-XLO-BLK-L,GBA,MEN,TSS,ONE,XLO,BLK,L,T-Shirt Short Sleeves,T-Shirt,710000
9417114911909,Concept,Sisley,CCO-DSP-UNI-BAG-HDB-SIS-DRE-0,DSP,UNI,BAG,HDB,SIS,DRE,0,0,Other,3800000
9425037461104,Concept,Dương Vân Nga 90x90,CCO-LAN-UNI-HWR-SC1-DVN-YEL-90x90,LAN,UNI,HWR,SC1,DVN,YEL,90x90,0,Other,849000
9427224785697,Apparel,Water Buffalo,GPR-GOR-KID-TSS-ONE-WBO-JBG-6,GOR,KID,TSS,ONE,WBO,JBG,6,T-Shirt Short Sleeves,T-Shirt,590000
9434088292209,Concept,Driving shoes,CCO-DSP-UNI-FWR-LES-DRI-BLK-39,DSP,UNI,FWR,LES,DRI,BLK,39,0,Other,6200000
9436651663973,Concept,Vincent,CCO-DSP-UNI-FWR-HDB-VIN-BLU-44,DSP,UNI,FWR,HDB,VIN,BLU,44,0,Other,7500000
9444832525835,Concept,ED Cushion -  Miss Hoan,CCO-EDE-UNI-HDR-CUS-HO1-PIN-0,EDE,UNI,HDR,CUS,HO1,PIN,0,0,Other,480000
9457354414754,Concept,Laughing Buddha,CPU-PSD-UNI-SOU-DEC-LBA-GRN-55,PSD,UNI,SOU,DEC,LBA,GRN,55,0,Other,3500000
9458863148703,Concept,Silk beads,CCO-HAM-UNI-JEW-NEC-135-MIX-0,HAM,UNI,JEW,NEC,135,MIX,0,0,Other,1800000
9463309549372,Concept,Pleiku Blend Organic200G,CCO-SHI-UNI-FNB-CFP-PBO-BRO-CAN,SHI,UNI,FNB,CFP,PBO,BRO,CAN,0,Other,180000
9465768381838,Apparel,Hoi An,GPR-GOR-MEN-TSP-ONE-HAI-BLK-M,GOR,MEN,TSP,ONE,HAI,BLK,M,T-shirts Pocket Short Sleeves,T-Shirt,790000
9472508958205,Concept,Seurat,CCO-DSP-UNI-BAG-WAL-SEU-LEA-0,DSP,UNI,BAG,WAL,SEU,LEA,0,0,Other,2900000
9475461243500,Apparel,Traffic Light,GPR-GBA-MEN-TSS-ONE-TLT-BLK-L,GBA,MEN,TSS,ONE,TLT,BLK,L,T-Shirt Short Sleeves,T-Shirt,710000
9477835484809,Apparel,Fantastic Plastic,GPR-GOR-MEN-TSS-HNE-FPC-BDE-XL,GOR,MEN,TSS,HNE,FPC,BDE,XL,T-Shirt Short Sleeves,T-Shirt,1190000
9477961195174,Apparel,Fantastic Plastic,GPR-GOR-MEN-TSS-HNE-FPC-OLI-XXL,GOR,MEN,TSS,HNE,FPC,OLI,XXL,T-Shirt Short Sleeves,T-Shirt,1190000
9478877464835,Apparel,Fantastic Plastic,GPR-GOR-MEN-TSS-HNE-FPC-OLI-XL,GOR,MEN,TSS,HNE,FPC,OLI,XL,T-Shirt Short Sleeves,T-Shirt,1190000
9479377140779,Apparel,Hoa,GPR-GSL-KID-APP-BNE-HOA-WHI-8,GSL,KID,APP,BNE,HOA,WHI,8,Apple,Apple,550000
9480802699335,Concept,Truyện Kiều 90x90,CCO-LAN-UNI-HWR-SC1-TKU-PIN-90x90,LAN,UNI,HWR,SC1,TKU,PIN,90x90,0,Other,849000
9485509762535,Art,CARNOLOTUS PARADISE,CCO-PAS-UNI-ART-ART-CPA-MIX-A1,PAS,UNI,ART,ART,CPA,MIX,A1,0,Other,7000000
9487139715837,Concept,"Jade, Enamel, European Leather",CCO-HAM-UNI-JEW-NEC-093-MIX-0,HAM,UNI,JEW,NEC,093,MIX,0,0,Other,2800000
9501116921803,Apparel,Traffic Jam,GPR-GOR-MEN-TSS-ONE-TJM-OLI-M,GOR,MEN,TSS,ONE,TJM,OLI,M,T-Shirt Short Sleeves,T-Shirt,790000
9502676013038,Concept,Sitting Buddha,CPU-PSD-UNI-SOU-DEC-SIB-RED-8,PSD,UNI,SOU,DEC,SIB,RED,8,0,Other,290000
9522440238573,Concept,Stromae II,CCO-DSP-UNI-HDR-TRA-ST2-DRE-0,DSP,UNI,HDR,TRA,ST2,DRE,0,0,Other,3550000
9532977746878,Concept,Schaeffer,CCO-DSP-UNI-BAG-CHR-SCH-MBE-0,DSP,UNI,BAG,CHR,SCH,MBE,0,0,Other,1150000
9536349446472,Apparel,Traffic Light,GPR-GBA-MEN-TSS-ONE-TLT-BLK-S,GBA,MEN,TSS,ONE,TLT,BLK,S,T-Shirt Short Sleeves,T-Shirt,710000
9540516714004,Apparel,Traffic jam,GPR-GBA-MEN-TSP-ONE-TJM-OLI-S,GBA,MEN,TSP,ONE,TJM,OLI,S,T-shirts Pocket Short Sleeves,T-Shirt,710000
9545783431470,Concept,Sitting Buddha,CPU-PSD-UNI-SOU-DEC-SIB-GRN-8,PSD,UNI,SOU,DEC,SIB,GRN,8,0,Other,290000
9546625657300,Apparel,Dragon Hotpot,GPR-GSL-KID-TSS-ONE-DHT-ORA-6,GSL,KID,TSS,ONE,DHT,ORA,6,T-Shirt Short Sleeves,T-Shirt,550000
9547237812354,Accessories,GINKGO,GPR-OTH-UNI-BAG-OTH-GKO-CRE-0,OTH,UNI,BAG,OTH,GKO,CRE,0,0,Other,390000
9553430383232,Concept,Cora,CCO-DSP-UNI-FWR-FLA-CO0-PUR-39,DSP,UNI,FWR,FLA,CO0,PUR,39,0,Other,5950000
9556808838358,Concept,Dinh độc lập 90x90,CCO-LAN-UNI-HWR-SC1-DDL-BLU-90x90,LAN,UNI,HWR,SC1,DDL,BLU,90x90,0,Other,849000
9561511429007,Concept,Bộ cờ vua-Chess,CPU-MAZ-UNI-SOU-GAM-CHS-WOE-0,MAZ,UNI,SOU,GAM,CHS,WOE,0,0,Other,5190000
9568441484137,Concept,ED Ethnic Clutch -  Earring,CCO-EDE-UNI-BAG-CLU-EAR-MIX-L,EDE,UNI,BAG,CLU,EAR,MIX,L,0,Other,395000
9575749248637,Apparel,Traffic Jam,GPR-GSL-KID-TSS-ONE-TJM-GPE-10,GSL,KID,TSS,ONE,TJM,GPE,10,T-Shirt Short Sleeves,T-Shirt,550000
9575964184635,Apparel,Flying Fish,GPR-GSU-MEN-POL-MAN-FLH-WHI-S,GSU,MEN,POL,MAN,FLH,WHI,S,Polo Short sleeves,Polo,1190000
9583853943034,CF,Vietnamese Egg Coffee,GPR-GCF-UNI-FNB-CFO-EGC-MIX-0,GCF,UNI,FNB,CFO,EGC,MIX,0,0,Other,75000
9595385971430,Concept,Red Pepper & Salt Mix Grinder,CPU-BLS-UNI-FNB-SAL-009-MIX-70g,BLS,UNI,FNB,SAL,009,MIX,70g,0,Other,135000
9608332998234,Concept,Alex Loafer,CCO-DSP-UNI-FWR-LES-ALF-BPA-40,DSP,UNI,FWR,LES,ALF,BPA,40,0,Other,7800000
9609842522407,Apparel,Logo,GPR-GLI-MEN-SIS-MAN-LOG-CAM-M,GLI,MEN,SIS,MAN,LOG,CAM,M,Shirt Short Sleeves ,Shirt,2790000
9622065103178,Concept,The Countryman - Owen,CCO-DSP-UNI-FWR-LES-OWE-RED-38,DSP,UNI,FWR,LES,OWE,RED,38,0,Other,8250000
9627385810478,Apparel,Red Daisy,GPR-GSU-WOM-TTB-BNE-RDY-WHI-S,GSU,WOM,TTB,BNE,RDY,WHI,S,Tanktop Open Back,Tank Top,850000
9627745954903,Concept,Standing Buddha,CPU-PSD-UNI-SOU-DEC-SBA-GRN-12,PSD,UNI,SOU,DEC,SBA,GRN,12,0,Other,395000
9634870711103,Concept,Coconut Soap,CPU-GAR-UNI-SOU-SOP-COS-MIX-0,GAR,UNI,SOU,SOP,COS,MIX,0,0,Other,115000
9639975222004,Apparel,Ginkgo Leaf 2,GPR-GSU-WOM-PZE-ONE-GL2-BJL-XL,GSU,WOM,PZE,ONE,GL2,BJL,XL,Plus Size,Plus Size,850000
9649201475777,Concept,Alex Loafer,CCO-DSP-UNI-FWR-LES-ALF-DBP-48,DSP,UNI,FWR,LES,ALF,DBP,48,0,Other,7800000
9651350725733,Apparel,Star,GPR-GOR-KID-TSS-ONE-STA-RED-4,GOR,KID,TSS,ONE,STA,RED,4,T-Shirt Short Sleeves,T-Shirt,590000
9662503766978,Concept,Bronte,CCO-DSP-UNI-BAG-HDB-BRO-GME-0,DSP,UNI,BAG,HDB,BRO,GME,0,0,Other,6190000
9663414597200,CF,Vietnamese Black Coffee,GPR-GCF-UNI-FNB-CFO-BLC-MIX-0,GCF,UNI,FNB,CFO,BLC,MIX,0,0,Other,65000
9663981624750,Concept,"Silk beads, Metal",CCO-HAM-UNI-JEW-NEC-L25-MIX-0,HAM,UNI,JEW,NEC,L25,MIX,0,0,Other,2000000
9665615069678,Art,Ginkgo’s Bún Bò Huế A2,CCO-PAS-UNI-ART-ART-BBH-MIX-A2,PAS,UNI,ART,ART,BBH,MIX,A2,0,Other,3000000
9666712576151,Concept,"Silk Beads, Enamel",CCO-HAM-UNI-JEW-NEC-A32-MIX-0,HAM,UNI,JEW,NEC,A32,MIX,0,0,Other,1800000
9669766665376,Accessories,Xich lo,GPR-OTH-UNI-SOU-LUG-XLO-NAV-0,OTH,UNI,SOU,LUG,XLO,NAV,0,0,Other,155000
9677753023603,Concept,An Tư 6x130,CCO-LAN-UNI-HWR-SC2-ATU-BLU-6x130,LAN,UNI,HWR,SC2,ATU,BLU,6x130,0,Other,365000
9678627540028,Apparel,Jungle,GPR-GCV-MEN-SIS-BUT-JUN-WHI-XXL,GCV,MEN,SIS,BUT,JUN,WHI,XXL,Shirt Short Sleeves ,Shirt,1790000
9685797838039,Concept,Schaeffer,CCO-DSP-UNI-BAG-CHR-SCH-BUR-0,DSP,UNI,BAG,CHR,SCH,BUR,0,0,Other,1150000
9686486055348,Apparel,Jungle,GPR-GCV-MEN-SIS-BUT-JUN-WHI-XL,GCV,MEN,SIS,BUT,JUN,WHI,XL,Shirt Short Sleeves ,Shirt,1790000
9687923548928,Concept,Khăn 2M Hồ Xuân Hương 70x70,CCO-LAN-UNI-HWR-SC2-HXH-BLU-70x70,LAN,UNI,HWR,SC2,HXH,BLU,70x70,0,Other,749000
9693019092701,Concept,"Men's Bags
Sisley",CCO-DSP-UNI-BAG-CLU-SIS-DGN-0,DSP,UNI,BAG,CLU,SIS,DGN,0,0,Other,3800000
9697826215377,Concept,SAIGON CLASSIQUE' 24,CPU-NGO-UNI-FWR-SNE-SGS-RBY-37,NGO,UNI,FWR,SNE,SGS,RBY,37,0,Other,3850000
9699411091038,Apparel,Shuttlecock,GPR-GSP-MEN-POL-MAN-SHU-BLK-XXL,GSP,MEN,POL,MAN,SHU,BLK,XXL,Polo Short sleeves,Polo,1090000
9703076192600,Apparel,Smily Dots,GPR-GOR-KID-TSS-ONE-SDS-WHI-12,GOR,KID,TSS,ONE,SDS,WHI,12,T-Shirt Short Sleeves,T-Shirt,590000
9706081061831,Concept,"Agate, Lapis, Agates, Coral",CCO-HAM-UNI-JEW-NEC-144-MIX-0,HAM,UNI,JEW,NEC,144,MIX,0,0,Other,4200000
9713629601107,Concept,FCB  Avocado & Geranium,CCO-ODE-UNI-COS-FCE-F02-NON-0,ODE,UNI,COS,FCE,F02,NON,0,0,Other,295000
9714093924631,Concept,Chặn giấy hạt cà phê RuNam,CCO-RUN-UNI-SOU-SAS-CGY-MIX-0,RUN,UNI,SOU,SAS,CGY,MIX,0,0,Other,249000
9725008978502,Apparel,Basket Sweater,GPR-GFI-MEN-SWL-ONE-BTS-NAV-S,GFI,MEN,SWL,ONE,BTS,NAV,S,Sweatshirt long sleeves,Shirt,1290000
9727752529238,Concept,"Silk beads, Metal",CCO-HAM-UNI-JEW-NEC-033-MIX-0,HAM,UNI,JEW,NEC,033,MIX,0,0,Other,2200000
9731608814409,Concept,"Silk beads, Enamel, Crystal",CCO-HAM-UNI-JEW-NEC-A41-MIX-0,HAM,UNI,JEW,NEC,A41,MIX,0,0,Other,1800000
9731841902574,Apparel,Traffic Photo,GPR-GBA-MEN-TSS-ONE-TPO-YEL-L,GBA,MEN,TSS,ONE,TPO,YEL,L,T-Shirt Short Sleeves,T-Shirt,890000
9735375175275,Apparel,Di Dau,GPR-GOR-KID-TSS-ONE-DDU-BOR-8,GOR,KID,TSS,ONE,DDU,BOR,8,T-Shirt Short Sleeves,T-Shirt,590000
9736741180435,Apparel,Dragonflies,GPR-GOR-WOM-TSP-ONE-DRF-WHI-L,GOR,WOM,TSP,ONE,DRF,WHI,L,T-shirts Pocket Short Sleeves,T-Shirt,1690000
9737895744108,Concept,Khe Sanh Blend,CCO-SHI-UNI-FNB-CFB-KSB-WHI-BAG,SHI,UNI,FNB,CFB,KSB,WHI,BAG,0,Other,250000
9739562919970,Apparel,Jungle,GPR-GOR-MEN-TSP-ONE-JUN-JBG-M,GOR,MEN,TSP,ONE,JUN,JBG,M,T-shirts Pocket Short Sleeves,T-Shirt,990000
9741594025642,Apparel,Tropical Night,GPR-GCL-WOM-CRO-ONE-TNT-WHI-L,GCL,WOM,CRO,ONE,TNT,WHI,L,Crop Top Short Sleeves Crew Neck Oversized,Short,1190000
9743841517405,Concept,Penny Loafer,CCO-DSP-UNI-FWR-LES-PEN-MBE-40,DSP,UNI,FWR,LES,PEN,MBE,40,0,Other,7800000
9746441379978,Apparel,Logo,GPR-GPI-MEN-POL-RIB-LOG-AGD-M,GPI,MEN,POL,RIB,LOG,AGD,M,Polo Short sleeves,Polo,1390000
9752022379305,Concept,ED Ethnic Clutch -  Man,CCO-EDE-UNI-BAG-CLU-MAN-MIX-L,EDE,UNI,BAG,CLU,MAN,MIX,L,0,Other,395000
9763488868685,Concept,Thành Cổ Loa 90x90,CCO-LAN-UNI-HWR-SC1-TCL-YEL-90x90,LAN,UNI,HWR,SC1,TCL,YEL,90x90,0,Other,849000
9768323336275,Apparel,Gio Vit,GPR-GBA-MEN-TSS-ONE-GVT-WHI-XXL,GBA,MEN,TSS,ONE,GVT,WHI,XXL,T-Shirt Short Sleeves,T-Shirt,710000
